{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fc983be611075d5a0655')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcd53be611075d5a069d')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcd5dc552f39725a065e')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcd6dc552f39725a065f')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcd6dc552f39725a0660')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcd73be611075d5a069e')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcd7dc552f39725a0661')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcd8dc552f39725a0662')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcd8dc552f39725a0663')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcd9dc552f39725a0664')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcd9dc552f39725a0665')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcda3be611075d5a069f')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcdadc552f39725a0666')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcdb3be611075d5a06a0')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcdb3be611075d5a06a1')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcdc3be611075d5a06a2')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcdc3be611075d5a06a3')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcdd3be611075d5a06a4')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcdd3be611075d5a06a5')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcde3be611075d5a06a6')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcde3be611075d5a06a7')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcdf3be611075d5a06a8')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcdf3be611075d5a06a9')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fce03be611075d5a06aa')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fce03be611075d5a06ab')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fce13be611075d5a06ac')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fce13be611075d5a06ad')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fce2dc552f39725a0667')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fce2dc552f39725a0668')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fce3dc552f39725a0669')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fce3dc552f39725a066a')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fce4dc552f39725a066b')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fce4dc552f39725a066c')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fce5dc552f39725a066d')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fce5dc552f39725a066e')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fce6dc552f39725a066f')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fce6dc552f39725a0670')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fce7dc552f39725a0671')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fce795a6a00e615a0656')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fce8dc552f39725a0672')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fce8dc552f39725a0673')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fce998d9c612da5a065d')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fceadc552f39725a0674')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fceadc552f39725a0675')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcebdc552f39725a0676')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fceb3be611075d5a06ae')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcec95a6a00e615a0657')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcecdc552f39725a0677')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fceddc552f39725a0678')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fceddc552f39725a0679')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fceedc552f39725a067a')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fceedc552f39725a067b')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcefdc552f39725a067c')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcefdc552f39725a067d')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcf095a6a00e615a0658')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcf03be611075d5a06af')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcf195a6a00e615a0659')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcf13be611075d5a06b0')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcf23be611075d5a06b1')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcf23be611075d5a06b2')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcf395a6a00e615a065a')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcf398d9c612da5a065e')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcf43be611075d5a06b3')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcf53be611075d5a06b4')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcf595a6a00e615a065b')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcf63be611075d5a06b5')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcf63be611075d5a06b6')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcf83be611075d5a06b7')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fcf8dc552f39725a067e')}
